,citybike_station,name,address,phone,latitude,longitude,distance,category,price,rating,review_count
980,Stadium,Taste of Poland,"1145 King Street E, Hamilton, ON L8K 1C3, Canada",+19052979375,43.24837,-79.82871,419.8756679206235,Polish,$$,5.0,1.0
981,Osler at Main,Joya Sushi,"1685 Main Street W, Unit 150, Hamilton, ON L8S 1G5, Canada",+19055251114,43.25663137913681,-79.93456139590667,74.37721301253396,"Sushi Bars, Japanese, Korean",$$,4.0,40.0
982,Osler at Main,Hazel Tea & Dessert House,"1686 Main Street West, Unit 5, Hamilton, ON L8S 0A2, Canada",+19055277361,43.25793,-79.9344799,71.58595268236277,"Desserts, Bubble Tea",$,4.0,22.0
983,Osler at Main,Sio Shokudo,"1686 Main Street W, Unit 2, Hamilton, ON L8S 0A2, Canada",+16478725562,43.25753638789688,-79.93454377258941,40.626274813738746,Japanese,,5.0,1.0
984,Osler at Main,Boston Pizza,"1563 Main Street W, Hamilton, ON L8S 1E6, Canada",+19057771919,43.257349181178,-79.927749413236,524.5524812218819,"Pizza, Italian, Chicken Wings",$$,3.5,22.0
985,Osler at Main,Baskin Robbins,"1685 Main Street W, Hamilton, ON L8S 1G5, Canada",+19055284300,43.25657939827271,-79.9349630124199,95.87798856321254,"Ice Cream & Frozen Yogurt, Custom Cakes",$$,3.5,8.0
986,Osler at Main,Mr  Gao,"1561 Main Street W, Hamilton, ON L8S 1E6, Canada",+12893091363,43.2574011222949,-79.9281700470045,490.65487760431404,Chinese,$$,3.5,35.0
987,Osler at Main,Dough Box,"1457 Main Street W, Hamilton, ON L8S 1C9, Canada",+12893892050,43.2574167,-79.9239487,832.4287782494458,"Pizza, Italian",,4.0,20.0
988,Osler at Main,Maccheroni Cucina Alfresco,"1560 Main Street W, Hamilton, ON L8S 1E7, Canada",+19055276422,43.257795,-79.926349,638.6159688436348,Italian,$$,4.0,11.0
989,Osler at Main,Yukiguni Izakaya,"1686 Main Street West, Unit 6-8, Hamilton, ON L8S 0A2, Canada",+16476953694,43.25793,-79.93448,71.58595268236277,"Sushi Bars, Japanese",,2.0,6.0
990,Osler at Main,Popeyes Louisiana Chicken,"1711 Main Street W, Hamilton, ON L8S, Canada",+19055282222,43.2564189,-79.9358334,76.07632431600918,"Fast Food, Chicken Wings",,1.0,4.0
991,Osler at Main,West End Diner,"1811 Main Street W, Hamilton, ON L8S 1H1, Canada",+12893961766,43.25276,-79.93857,611.138324981118,Diners,$$,4.0,61.0
992,Osler at Main,Tally Ho,"1536 Main Street W, Hamilton, ON L8S 1E4, Canada",+19055296043,43.257772597069525,-79.92407840204181,823.7474922881668,"Burgers, Fast Food, Sandwiches",$$,4.0,26.0
993,Osler at Main,Right Wingers,"1846 Main St W, Hamilton, ON L8S, Canada",+19057779464,43.2521846,-79.9398027,735.2679605373476,Chicken Wings,,4.0,12.0
994,Osler at Main,East Side Mario's,"119 Osler Drive, Unit 1, Dundas, ON L9H 6X4, Canada",+19056274729,43.258489,-79.94142,561.2630878302972,"Italian, American (Traditional), Pizza",,2.0,9.0
995,Osler at Main,Empress Wok,"101 Osler Dr, Dundas, ON L9H 4H6, Canada",+19056279300,43.25951,-79.9433823,736.0119445717958,Chinese,$,2.5,10.0
996,Osler at Main,Fionn MacCool's,"119 Osler Drive, Unit 3, Dundas, ON L9H 6X4, Canada",+19056274729,43.25849,-79.94142,561.2630878302972,Irish Pub,,2.0,3.0
997,Osler at Main,Osmow's,"119 Osler Drive, Dundas, ON L9H 6X4, Canada",+19056270009,43.25849,-79.94142,561.2630878302972,Mediterranean,,4.0,2.0
998,Osler at Main,CoCo Fresh Tea & Juice,"1548 Main Street W, Hamilton, ON L8S 1E5, Canada",+12893960888,43.257849,-79.9252604,729.0152189386738,"Bubble Tea, Juice Bars & Smoothies",,5.0,1.0
999,Osler at Main,The Lighthouse Fish and Chips,"1831 Main Street W, Hamilton, ON L8S 1H6, Canada",+12893960084,43.2525237,-79.9392691,665.9468217461563,Fish & Chips,$$,3.5,10.0
1000,Osler at Main,KFC,"119 Osler Drive, Hamilton, ON L9H 6X4, Canada",+12899192542,43.25849,-79.94142,561.2630878302972,"Chicken Shop, Chicken Wings, Fast Food",,1.0,2.0
1001,Main at Whitney,Right Wingers,"1846 Main St W, Hamilton, ON L8S, Canada",+19057779464,43.2521846,-79.9398027,20.23128157363191,Chicken Wings,,4.0,12.0
1002,Main at Whitney,West End Diner,"1811 Main Street W, Hamilton, ON L8S 1H1, Canada",+12893961766,43.25276,-79.93857,126.33295043985636,Diners,$$,4.0,61.0
1003,Main at Whitney,Joya Sushi,"1685 Main Street W, Unit 150, Hamilton, ON L8S 1G5, Canada",+19055251114,43.25663137913681,-79.93456139590667,662.2499587893415,"Sushi Bars, Japanese, Korean",$$,4.0,40.0
1004,Main at Whitney,The Lighthouse Fish and Chips,"1831 Main Street W, Hamilton, ON L8S 1H6, Canada",+12893960084,43.2525237,-79.9392691,67.29948869937095,Fish & Chips,$$,3.5,10.0
1005,Main at Whitney,Hazel Tea & Dessert House,"1686 Main Street West, Unit 5, Hamilton, ON L8S 0A2, Canada",+19055277361,43.25793,-79.9344799,776.584307263497,"Desserts, Bubble Tea",$,4.0,22.0
1006,Main at Whitney,Mr  Gao,"1561 Main Street W, Hamilton, ON L8S 1E6, Canada",+12893091363,43.2574011222949,-79.9281700470045,1113.258983960234,Chinese,$$,3.5,35.0
1007,Main at Whitney,Boston Pizza,"1563 Main Street W, Hamilton, ON L8S 1E6, Canada",+19057771919,43.257349181178,-79.927749413236,1139.2036466191782,"Pizza, Italian, Chicken Wings",$$,3.5,22.0
1008,Main at Whitney,Lee's Take Out & Delivery Service,"1825 Main St W, Hamilton, ON L8S 1H6, Canada",+19055280095,43.25267,-79.93885,120.07759796521562,"Chinese, Imported Food",$$,2.0,8.0
1009,Main at Whitney,East Side Mario's,"119 Osler Drive, Unit 1, Dundas, ON L9H 6X4, Canada",+19056274729,43.258489,-79.94142,581.0291806442053,"Italian, American (Traditional), Pizza",,2.0,9.0
1010,Main at Whitney,Empress Wok,"101 Osler Dr, Dundas, ON L9H 4H6, Canada",+19056279300,43.25951,-79.9433823,770.3458061968342,Chinese,$,2.5,10.0
1011,Main at Whitney,Fionn MacCool's,"119 Osler Drive, Unit 3, Dundas, ON L9H 6X4, Canada",+19056274729,43.25849,-79.94142,581.0291806442053,Irish Pub,,2.0,3.0
1012,Main at Whitney,Osmow's,"119 Osler Drive, Dundas, ON L9H 6X4, Canada",+19056270009,43.25849,-79.94142,581.0291806442053,Mediterranean,,4.0,2.0
1013,Main at Whitney,Sio Shokudo,"1686 Main Street W, Unit 2, Hamilton, ON L8S 0A2, Canada",+16478725562,43.25753638789688,-79.93454377258941,743.2272303319919,Japanese,,5.0,1.0
1014,Main at Whitney,Baskin Robbins,"1685 Main Street W, Hamilton, ON L8S 1G5, Canada",+19055284300,43.25657939827271,-79.9349630124199,637.364686421221,"Ice Cream & Frozen Yogurt, Custom Cakes",$$,3.5,8.0
1015,Main at Whitney,Popeyes Louisiana Chicken,"1711 Main Street W, Hamilton, ON L8S, Canada",+19055282222,43.2564189,-79.9358334,666.267923274376,"Fast Food, Chicken Wings",,1.0,4.0
1016,Main at Whitney,KFC,"119 Osler Drive, Hamilton, ON L9H 6X4, Canada",+12899192542,43.25849,-79.94142,581.0291806442053,"Chicken Shop, Chicken Wings, Fast Food",,1.0,2.0
1017,Main at Whitney,Fat Bastard Burrito,"101 Osler Dr, Hamilton, ON L9H 4H6, Canada",+12892389883,43.25951,-79.94338,733.6089782885451,Mexican,,2.0,3.0
1018,Main at Whitney,Yukiguni Izakaya,"1686 Main Street West, Unit 6-8, Hamilton, ON L8S 0A2, Canada",+16476953694,43.25793,-79.93448,776.584307263497,"Sushi Bars, Japanese",,2.0,6.0
1019,Main at Whitney,West Garden Chinese Food,"1960 Main Street W, Hamilton, ON L8S 1J5, Canada",+19055402888,43.2479858,-79.9428787,533.4855739821511,Chinese,,1.0,2.0
1020,,,,,,,,,,,
1021,Osler at Grant,Joya Sushi,"1685 Main Street W, Unit 150, Hamilton, ON L8S 1G5, Canada",+19055251114,43.25663137913681,-79.93456139590667,730.5119359280255,"Sushi Bars, Japanese, Korean",$$,4.0,40.0
1022,Osler at Grant,Hazel Tea & Dessert House,"1686 Main Street West, Unit 5, Hamilton, ON L8S 0A2, Canada",+19055277361,43.25793,-79.9344799,686.6473150440066,"Desserts, Bubble Tea",$,4.0,22.0
1023,Osler at Grant,Thirsty Cactus Cantina & Grill,"2 King Street E, Dundas, ON L9H 1B8, Canada",+19056278488,43.26592,-79.95353,1130.895007384849,"Mexican, Bars, Music Venues",$$,3.5,49.0
1024,Osler at Grant,Empress Wok,"101 Osler Dr, Dundas, ON L9H 4H6, Canada",+19056279300,43.25951,-79.9433823,119.73624083783307,Chinese,$,2.5,10.0
1025,Osler at Grant,B. Love,"29 King Street W, Hamilton, ON L9H 1T5, Canada",+19058183517,43.2663727,-79.9550171,1240.1857180155707,"Live/Raw Food, Breakfast & Brunch",,4.5,10.0
1026,Osler at Grant,East Side Mario's,"119 Osler Drive, Unit 1, Dundas, ON L9H 6X4, Canada",+19056274729,43.258489,-79.94142,289.5059907373727,"Italian, American (Traditional), Pizza",,2.0,9.0
1027,Osler at Grant,Osmow's,"119 Osler Drive, Dundas, ON L9H 6X4, Canada",+19056270009,43.25849,-79.94142,289.5059907373727,Mediterranean,,4.0,2.0
1028,Osler at Grant,Little Asia,"36 King Street E, Dundas, ON L9H 1B8, Canada",+12892388100,43.26567,-79.95219,1025.8349463531001,"Vegetarian, Vegan, Thai",,4.5,7.0
1029,Osler at Grant,West End Diner,"1811 Main Street W, Hamilton, ON L8S 1H1, Canada",+12893961766,43.25276,-79.93857,823.892115253931,Diners,$$,4.0,61.0
1030,Osler at Grant,Fat Bastard Burrito,"101 Osler Dr, Hamilton, ON L9H 4H6, Canada",+12892389883,43.25951,-79.94338,157.332677752311,Mexican,,2.0,3.0
1031,Osler at Grant,Fionn MacCool's,"119 Osler Drive, Unit 3, Dundas, ON L9H 6X4, Canada",+19056274729,43.25849,-79.94142,289.5059907373727,Irish Pub,,2.0,3.0
1032,Osler at Grant,The Great Canadian Bagel,"101 Osler Drive, Dundas, ON L9H 4H6, Canada",+19056275299,43.25951,-79.94338,157.332677752311,Bagels,,3.5,2.0
1033,Osler at Grant,The Red Door Cucina,"21 King Street W, Dundas, ON L9H 1T5, Canada",+19056278885,43.2669089905022,-79.9544511989848,1258.496006853946,"Italian, Pizza",,5.0,2.0
1034,Osler at Grant,KFC,"119 Osler Drive, Hamilton, ON L9H 6X4, Canada",+12899192542,43.25849,-79.94142,289.5059907373727,"Chicken Shop, Chicken Wings, Fast Food",,1.0,2.0
1035,Osler at Grant,Right Wingers,"1846 Main St W, Hamilton, ON L8S, Canada",+19057779464,43.2521846,-79.9398027,850.050654063073,Chicken Wings,,4.0,12.0
1036,Osler at Grant,French Revolution Bakery & Crêperie,"2 King Street W, Dundas, ON L9H 6Z1, Canada",+19056282335,43.2660812800545,-79.9540854954629,1177.2482736066852,Bakeries,$$,4.5,5.0
1037,Osler at Grant,Sio Shokudo,"1686 Main Street W, Unit 2, Hamilton, ON L8S 0A2, Canada",+16478725562,43.25753638789688,-79.93454377258941,693.0581717277131,Japanese,,5.0,1.0
1038,Osler at Grant,Baskin Robbins,"1685 Main Street W, Hamilton, ON L8S 1G5, Canada",+19055284300,43.25657939827271,-79.9349630124199,704.2148217916298,"Ice Cream & Frozen Yogurt, Custom Cakes",$$,3.5,8.0
1039,Osler at Grant,The Lighthouse Fish and Chips,"1831 Main Street W, Hamilton, ON L8S 1H6, Canada",+12893960084,43.2525237,-79.9392691,827.6569161888417,Fish & Chips,$$,3.5,10.0
1040,Osler at Grant,Pizza Pizza,"49 King Street E, Dundas, ON L9H 1A9, Canada",+19055271111,43.265991,-79.950991,984.8363238202603,"Pizza, Italian, Chicken Wings",,1.0,3.0
1041,270 Sherman,Purple Pear,"946 Barton Street E, Hamilton, ON L8E 5H3, Canada",+19055277179,43.2530719,-79.8232905,1215.3005857928472,"Seafood, Steakhouses",$$$,4.5,19.0
1042,,,,,,,,,,,
1043,270 Sherman,541 Eatery & Exchange,"541 Barton Street E, Hamilton, ON L8L 2Z2, Canada",+12893890541,43.2582480392112,-79.842354356135,690.8166178512187,Cafes,$,4.5,42.0
1044,270 Sherman,The Capitol Bar,"973 King Street E, Hamilton, ON L8M 1C3, Canada",+12893891001,43.2524498575984,-79.8355290090636,893.537988586966,Bars,,4.5,5.0
1045,270 Sherman,Mikey's Cream Pies,"775 Barton Street East, Hamilton, ON L8L 3A9, Canada",+19055453777,43.25544665758387,-79.83158758966971,599.4431528640935,Bakeries,,5.0,4.0
1046,270 Sherman,Karlik Pastry,"762 Barton Street E, Hamilton, ON L8L 3B1, Canada",+19055442730,43.25524,-79.83214,605.6721097915381,Bakeries,,4.5,4.0
1047,270 Sherman,Mimi’s Asian Gourmet,"971 King Street E, Hamilton, ON L8M 1C3, Canada",+19053129888,43.2514005,-79.8356242,1010.3968959535783,"Pan Asian, Thai, Malaysian",,4.0,1.0
1048,270 Sherman,Two Cougars & A Cafe,"601 Burlington Street E, Hamilton, ON L8L 4J5, Canada",+19055258112,43.26729,-79.83713,789.4913383518833,Cafes,$,4.0,7.0
1049,270 Sherman,Burger Bus Hamilton,"126 Sanford Avenue N, Hamilton, ON L8L 5Z3, Canada",+12897889770,43.2555265,-79.8445116,975.5087727452923,"Burgers, Food Trucks",,5.0,1.0
1050,270 Sherman,McDonald's,"787 Barton Street, Hamilton, ON L8L 3B2, Canada",+19055473544,43.2554368371411,-79.8306591,632.5487969992802,"Fast Food, Burgers, Coffee & Tea",$,2.0,9.0
1051,270 Sherman,Conversate Steak & Seafood,"38 King William Street, Hamilton, ON L8L 5T7, Canada",+19055253730,43.26037360000001,-79.8461232,951.5407618661745,"Seafood, Steakhouses",,4.0,3.0
1052,270 Sherman,Hamilton Indoor Go Karts,"193 Cavell Avenue, Hamilton, ON L8L 8C9, Canada",+19055450055,43.25428,-79.824,1085.077700955385,Amusement Parks,,3.5,2.0
1053,270 Sherman,sams tavern,"632 Barton Street E, Hamilton, ON L8L 2Z9, Canada",+19055445846,43.2568016,-79.8381882,509.2744254059075,Canadian (New),$,1.0,1.0
1054,270 Sherman,KFC,"856 Barton Street East, Hamilton, ON L8L 3B4, Canada",+19055472925,43.2539912,-79.8274841,908.640409750409,"Chicken Wings, Fast Food, Chicken Shop",$$,1.0,5.0
1055,270 Sherman,Canadian Football Hall of Fame,"64 Melrose Avenue N, Level 4, Hamilton, ON L8L 8C1, Canada",+19055287566,43.2522552768681,-79.8312638327479,944.4343102610208,Museums,,4.0,1.0
1056,270 Sherman,Zak's,"632 Barton Street E, Hamilton, ON L8L 2Z9, Canada",+19055445846,43.2568,-79.83819,509.4325393177021,Dive Bars,$,2.5,2.0
1057,270 Sherman,Frank's Sicilia Bakery,"669 Barton Street E, Hamilton, ON L8L 3A3, Canada",+19055451028,43.25677,-79.8366,450.99592721221563,Bakeries,,5.0,1.0
1058,270 Sherman,Atlantic Submarines,"927 King Street E, Hamilton, ON L8M 1B9, Canada",+19055495343,43.25154,-79.8379999,1029.3335227835903,Sandwiches,,4.0,3.0
1059,270 Sherman,Tim Horton's,"799 Barton Street E, Hamilton, ON L8L 3B2, Canada",+19055430508,43.25498,-79.82937,696.5400036155158,"Delis, Sandwiches",,1.0,3.0
1060,270 Sherman,Bellair Pizza,"455 Barton Street E, Hamilton, ON L8L 2Y7, Canada",+19055297627,43.25941,-79.84612,960.2334689912302,Pizza,$$,3.0,1.0
1061,Sanders at Binkley,Boston Pizza,"1563 Main Street W, Hamilton, ON L8S 1E6, Canada",+19057771919,43.257349181178,-79.927749413236,227.91122737809766,"Pizza, Italian, Chicken Wings",$$,3.5,22.0
1062,Sanders at Binkley,Mr  Gao,"1561 Main Street W, Hamilton, ON L8S 1E6, Canada",+12893091363,43.2574011222949,-79.9281700470045,200.062561228178,Chinese,$$,3.5,35.0
1063,Sanders at Binkley,Maccheroni Cucina Alfresco,"1560 Main Street W, Hamilton, ON L8S 1E7, Canada",+19055276422,43.257795,-79.926349,296.84409032566515,Italian,$$,4.0,11.0
1064,Sanders at Binkley,Joya Sushi,"1685 Main Street W, Unit 150, Hamilton, ON L8S 1G5, Canada",+19055251114,43.25663137913681,-79.93456139590667,452.1286517190127,"Sushi Bars, Japanese, Korean",$$,4.0,40.0
1065,Sanders at Binkley,Hazel Tea & Dessert House,"1686 Main Street West, Unit 5, Hamilton, ON L8S 0A2, Canada",+19055277361,43.25793,-79.9344799,391.9109225995983,"Desserts, Bubble Tea",$,4.0,22.0
1066,Sanders at Binkley,Dough Box,"1457 Main Street W, Hamilton, ON L8S 1C9, Canada",+12893892050,43.2574167,-79.9239487,496.54944332635347,"Pizza, Italian",,4.0,20.0
1067,Sanders at Binkley,Pinks,"1335 Main Street W, Hamilton, ON L8S 1C6, Canada",+19053174657,43.25750562,-79.91884597,897.7821732232148,Burgers,$,4.0,20.0
1068,Sanders at Binkley,The Phoenix Bar & Grill,"1280 Main Street W, Hamilton, ON L8S 4K1, Canada",+19055259140,43.2627741179557,-79.9211375312163,831.7433321194646,"Pubs, Barbeque",$$,4.0,18.0
1069,Sanders at Binkley,Tally Ho,"1536 Main Street W, Hamilton, ON L8S 1E4, Canada",+19055296043,43.257772597069525,-79.92407840204181,475.9382776752274,"Burgers, Fast Food, Sandwiches",$$,4.0,26.0
1070,Sanders at Binkley,West End Diner,"1811 Main Street W, Hamilton, ON L8S 1H1, Canada",+12893961766,43.25276,-79.93857,974.0133192021729,Diners,$$,4.0,61.0
1071,Sanders at Binkley,Sio Shokudo,"1686 Main Street W, Unit 2, Hamilton, ON L8S 0A2, Canada",+16478725562,43.25753638789688,-79.93454377258941,407.3683801554816,Japanese,,5.0,1.0
1072,Sanders at Binkley,CoCo Fresh Tea & Juice,"1548 Main Street W, Hamilton, ON L8S 1E5, Canada",+12893960888,43.257849,-79.9252604,381.06632632643857,"Bubble Tea, Juice Bars & Smoothies",,5.0,1.0
1073,Sanders at Binkley,Williams Fresh Cafe,"1309 Main Street W, Unit A-2, Hamilton, ON L8S 1C5, Canada",+19055222636,43.25738,-79.9180499,972.9614541477683,"Breakfast & Brunch, Cafes",$$,2.5,19.0
1074,Sanders at Binkley,Right Wingers,"1846 Main St W, Hamilton, ON L8S, Canada",+19057779464,43.2521846,-79.9398027,1105.1847552432953,Chicken Wings,,4.0,12.0
1075,Sanders at Binkley,Baskin Robbins,"1685 Main Street W, Hamilton, ON L8S 1G5, Canada",+19055284300,43.25657939827271,-79.9349630124199,483.0372697206039,"Ice Cream & Frozen Yogurt, Custom Cakes",$$,3.5,8.0
1076,Sanders at Binkley,Yogurty's Froyo,"1309 Main Street W, Hamilton, ON L8S 1C5, Canada",+19055252523,43.2572497825787,-79.9180890818868,962.9182009354673,"Ice Cream & Frozen Yogurt, Desserts",$,3.5,9.0
1077,Sanders at Binkley,Maple Leaf Pancake House,"1520 Main St W, Hamilton, ON L8S 1E3, Canada",+19055224995,43.25788,-79.92354,515.3572053606864,Breakfast & Brunch,$,2.5,22.0
1078,Sanders at Binkley,Yukiguni Izakaya,"1686 Main Street West, Unit 6-8, Hamilton, ON L8S 0A2, Canada",+16476953694,43.25793,-79.93448,391.9109225995983,"Sushi Bars, Japanese",,2.0,6.0
1079,Sanders at Binkley,The Arch Noodle House,"1309 Main Street W, Hamilton, ON L8S 1C5, Canada",+19055258088,43.25738,-79.9180499,972.9614541477683,Noodles,,3.0,18.0
1080,Sanders at Binkley,Tim Horton Donuts,"1554 Main Street W, Hamilton, ON L8S 1E5, Canada",+19055295934,43.25782,-79.92567,346.67667518686414,Coffee & Tea,$,2.0,3.0
1081,Whitney at Lower Horning,Joya Sushi,"1685 Main Street W, Unit 150, Hamilton, ON L8S 1G5, Canada",+19055251114,43.25663137913681,-79.93456139590667,535.9447150214518,"Sushi Bars, Japanese, Korean",$$,4.0,40.0
1082,Whitney at Lower Horning,West End Diner,"1811 Main Street W, Hamilton, ON L8S 1H1, Canada",+12893961766,43.25276,-79.93857,274.3633075184755,Diners,$$,4.0,61.0
1083,Whitney at Lower Horning,Hazel Tea & Dessert House,"1686 Main Street West, Unit 5, Hamilton, ON L8S 0A2, Canada",+19055277361,43.25793,-79.9344799,673.3787451803437,"Desserts, Bubble Tea",$,4.0,22.0
1084,Whitney at Lower Horning,Dough Box,"1457 Main Street W, Hamilton, ON L8S 1C9, Canada",+12893892050,43.2574167,-79.9239487,1116.184412158417,"Pizza, Italian",,4.0,20.0
1085,Whitney at Lower Horning,Mr  Gao,"1561 Main Street W, Hamilton, ON L8S 1E6, Canada",+12893091363,43.2574011222949,-79.9281700470045,851.7145555967273,Chinese,$$,3.5,35.0
1086,Whitney at Lower Horning,Boston Pizza,"1563 Main Street W, Hamilton, ON L8S 1E6, Canada",+19057771919,43.257349181178,-79.927749413236,871.4847539029895,"Pizza, Italian, Chicken Wings",$$,3.5,22.0
1087,Whitney at Lower Horning,Maccheroni Cucina Alfresco,"1560 Main Street W, Hamilton, ON L8S 1E7, Canada",+19055276422,43.257795,-79.926349,986.8861342715264,Italian,$$,4.0,11.0
1088,Whitney at Lower Horning,Right Wingers,"1846 Main St W, Hamilton, ON L8S, Canada",+19057779464,43.2521846,-79.9398027,372.4231079830727,Chicken Wings,,4.0,12.0
1089,Whitney at Lower Horning,The Lighthouse Fish and Chips,"1831 Main Street W, Hamilton, ON L8S 1H6, Canada",+12893960084,43.2525237,-79.9392691,320.55654042370656,Fish & Chips,$$,3.5,10.0
1090,Whitney at Lower Horning,Tally Ho,"1536 Main Street W, Hamilton, ON L8S 1E4, Canada",+19055296043,43.257772597069525,-79.92407840204181,1130.0419864768935,"Burgers, Fast Food, Sandwiches",$$,4.0,26.0
1091,Whitney at Lower Horning,Baskin Robbins,"1685 Main Street W, Hamilton, ON L8S 1G5, Canada",+19055284300,43.25657939827271,-79.9349630124199,526.9366086520869,"Ice Cream & Frozen Yogurt, Custom Cakes",$$,3.5,8.0
1092,Whitney at Lower Horning,Lee's Take Out & Delivery Service,"1825 Main St W, Hamilton, ON L8S 1H6, Canada",+19055280095,43.25267,-79.93885,270.6323564146148,"Chinese, Imported Food",$$,2.0,8.0
1093,Whitney at Lower Horning,Sio Shokudo,"1686 Main Street W, Unit 2, Hamilton, ON L8S 0A2, Canada",+16478725562,43.25753638789688,-79.93454377258941,636.0182364432058,Japanese,,5.0,1.0
1094,Whitney at Lower Horning,Empress Wok,"101 Osler Dr, Dundas, ON L9H 4H6, Canada",+19056279300,43.25951,-79.9433823,971.3059379698253,Chinese,$,2.5,10.0
1095,Whitney at Lower Horning,Fionn MacCool's,"119 Osler Drive, Unit 3, Dundas, ON L9H 6X4, Canada",+19056274729,43.25849,-79.94142,753.0055082580632,Irish Pub,,2.0,3.0
